order_id,customer_id,order_date,platform,order_value_ngn,shipping_fee_ngn,payment_method,payment_processor,delivery_city,delivery_status,estimated_delivery_days,order_status
ORD9327151,CUST459795,2024-10-23 00:00:00,Shoprite Online,338633.04,1246.2,cash_on_delivery,Paga,Enugu,shipped,4,completed
ORD5382584,CUST695527,2024-01-17 00:00:00,Jumia,171429.64,4768.0,cash_on_delivery,Paystack,Lagos,delivered,2,completed
ORD8483118,CUST883471,2024-09-29 00:00:00,Jiji,129387.05,3972.44,debit_card,Paystack,Calabar,shipped,7,completed
ORD1627475,CUST367790,2024-06-08 00:00:00,Jiji,82799.32,3173.21,cash_on_delivery,Paga,Ibadan,shipped,3,completed
ORD9545022,CUST448488,2024-06-27 00:00:00,Jiji,227260.72,3568.51,bank_transfer,Quickteller,Warri,cancelled,5,completed
ORD5228772,CUST813714,2024-07-11 00:00:00,Jiji,197074.49,2061.82,cash_on_delivery,Quickteller,Warri,shipped,1,completed
ORD2975354,CUST137009,2024-06-18 00:00:00,Jiji,418051.07,1768.88,cash_on_delivery,Paystack,Ilorin,delivered,3,completed
ORD3051510,CUST687667,2024-02-16 00:00:00,Jiji,284148.42,1611.84,debit_card,Flutterwave,Port Harcourt,shipped,5,completed
ORD5568275,CUST823811,2024-08-08 00:00:00,Shoprite Online,71778.86,2580.95,mobile_money,Paystack,Calabar,shipped,7,processing
ORD9962569,CUST851437,2024-06-27 00:00:00,Slot,392886.72,4907.57,bank_transfer,Interswitch,Benin City,shipped,3,completed
ORD7982278,CUST350694,2024-01-19 00:00:00,Jumia,288828.0,1330.22,bank_transfer,Paga,Enugu,delivered,1,completed
ORD5572470,CUST395552,2024-03-02 00:00:00,Jumia,125436.37,1988.75,cash_on_delivery,Flutterwave,Enugu,delivered,6,completed
ORD2441441,CUST587590,2024-05-04 00:00:00,PayPorte,410604.78,1950.35,cash_on_delivery,Paystack,Warri,delivered,4,completed
ORD7470245,CUST653173,2024-01-27 00:00:00,Konga,240136.09,2272.33,bank_transfer,Interswitch,Calabar,pending,3,completed
ORD4303008,CUST451066,2024-10-07 00:00:00,Jiji,76723.18,2425.78,cash_on_delivery,Flutterwave,Aba,delivered,3,processing
ORD6405814,CUST247105,2024-01-23 00:00:00,Shoprite Online,60996.49,1274.92,cash_on_delivery,Interswitch,Port Harcourt,delivered,5,cancelled
ORD7162905,CUST501455,2024-05-30 00:00:00,Jiji,275103.39,1824.01,bank_transfer,Quickteller,Onitsha,shipped,6,completed
ORD5818389,CUST507442,2024-02-13 00:00:00,Jiji,488590.15,1090.27,credit_card,Remita,Ilorin,delivered,6,completed
ORD2028926,CUST342805,2024-06-02 00:00:00,Jumia,379196.1,2089.7,ussd,Flutterwave,Onitsha,shipped,5,completed
ORD3426207,CUST516216,2024-09-23 00:00:00,Jumia,89716.42,2971.77,bank_transfer,Flutterwave,Warri,delivered,4,cancelled
ORD9986427,CUST629235,2024-08-27 00:00:00,Jiji,253582.3,1820.1,debit_card,Interswitch,Kaduna,delivered,6,processing
ORD7427562,CUST880784,2024-02-27 00:00:00,Jumia,352256.62,1150.79,bank_transfer,Quickteller,Abuja,delivered,2,completed
ORD3346475,CUST964284,2024-10-02 00:00:00,Jumia,265004.51,2004.38,debit_card,Paga,Kaduna,pending,3,processing
ORD4874562,CUST565271,2024-08-09 00:00:00,Glovo,490697.96,3254.87,bank_transfer,Remita,Calabar,shipped,6,completed
ORD2625375,CUST719624,2024-08-03 00:00:00,Jiji,104229.54,1719.64,cash_on_delivery,Interswitch,Enugu,delivered,1,processing
ORD2421282,CUST871764,2024-05-18 00:00:00,Konga,447998.21,1103.82,ussd,Remita,Abuja,delivered,4,completed
ORD3152558,CUST789204,2024-07-24 00:00:00,Glovo,66502.08,3172.37,cash_on_delivery,Remita,Kaduna,delivered,2,completed
ORD4165624,CUST147466,2024-01-29 00:00:00,Jiji,166474.09,1053.57,cash_on_delivery,Flutterwave,Ilorin,delivered,7,processing
ORD7813729,CUST950180,2024-04-26 00:00:00,Konga,229686.2,4047.79,cash_on_delivery,Flutterwave,Aba,delivered,4,completed
ORD8712109,CUST391237,2024-06-29 00:00:00,Konga,454274.79,3704.24,cash_on_delivery,Remita,Enugu,delivered,4,processing
ORD2246993,CUST175865,2024-03-04 00:00:00,Spar Online,138155.9,3247.52,cash_on_delivery,Paga,Abeokuta,delivered,2,processing
ORD1660421,CUST205574,2024-02-07 00:00:00,PayPorte,362223.08,2829.3,cash_on_delivery,Quickteller,Kaduna,delivered,7,completed
ORD7112590,CUST889716,2024-03-07 00:00:00,Jiji,297132.99,3486.7,bank_transfer,Quickteller,Port Harcourt,delivered,2,processing
ORD7740046,CUST324946,2024-04-20 00:00:00,Konga,496980.34,3283.87,cash_on_delivery,Interswitch,Kaduna,pending,3,completed
ORD8321377,CUST102045,2024-05-23 00:00:00,Jiji,291203.04,4641.48,bank_transfer,Quickteller,Kano,delivered,1,completed
ORD3129658,CUST549922,2024-01-14 00:00:00,Konga,107007.54,1469.69,debit_card,Quickteller,Ilorin,pending,6,completed
ORD5353870,CUST196643,2024-09-13 00:00:00,Konga,78865.8,1502.37,cash_on_delivery,Interswitch,Abuja,shipped,1,cancelled
ORD5245510,CUST990849,2024-03-23 00:00:00,Jiji,102774.32,4737.51,debit_card,Remita,Ilorin,shipped,3,completed
ORD4154829,CUST453901,2024-05-06 00:00:00,Jiji,31321.85,3178.19,cash_on_delivery,Flutterwave,Onitsha,delivered,2,completed
ORD4768480,CUST928567,2024-04-09 00:00:00,Konga,251686.15,4427.78,debit_card,Quickteller,Benin City,delivered,5,cancelled
ORD2964450,CUST768396,2024-05-29 00:00:00,Jumia,54298.66,3519.36,mobile_money,Interswitch,Jos,shipped,2,completed
ORD4969147,CUST182326,2024-01-12 00:00:00,Konga,5717.23,1428.65,debit_card,Flutterwave,Jos,delivered,1,completed
ORD3988781,CUST395439,2024-04-18 00:00:00,Konga,64375.52,4267.5,cash_on_delivery,Quickteller,Kano,cancelled,3,completed
ORD6607006,CUST430723,2024-04-16 00:00:00,PayPorte,143165.78,3914.92,cash_on_delivery,Remita,Port Harcourt,delivered,6,completed
ORD2220052,CUST702647,2024-09-12 00:00:00,PayPorte,44520.32,2879.19,cash_on_delivery,Interswitch,Abuja,delivered,6,completed
ORD5096421,CUST248361,2024-01-10 00:00:00,Jumia,362043.23,3930.87,bank_transfer,Remita,Abeokuta,delivered,5,cancelled
ORD5419455,CUST173409,2024-07-07 00:00:00,Jumia,340726.99,3734.9,cash_on_delivery,Flutterwave,Enugu,delivered,3,completed
ORD3739084,CUST563748,2024-09-27 00:00:00,Konga,423839.19,1208.94,debit_card,Flutterwave,Kano,shipped,4,completed
ORD1460030,CUST308513,2024-03-06 00:00:00,Jiji,91592.74,4439.31,cash_on_delivery,Paga,Warri,delivered,7,completed
ORD9279371,CUST513495,2024-05-17 00:00:00,Jumia,160358.03,3779.42,ussd,Remita,Kaduna,cancelled,3,completed
ORD1468407,CUST591524,2024-01-20 00:00:00,Supermart,120474.92,1158.82,debit_card,Paga,Port Harcourt,shipped,5,completed
ORD2109093,CUST739483,2024-06-13 00:00:00,Konga,375459.86,2010.51,bank_transfer,Paystack,Ibadan,cancelled,4,cancelled
ORD3482986,CUST334023,2024-05-30 00:00:00,Konga,278847.66,1164.53,cash_on_delivery,Remita,Port Harcourt,delivered,4,completed
ORD4860168,CUST436113,2024-06-25 00:00:00,Jiji,111507.66,1752.82,cash_on_delivery,Paga,Onitsha,pending,3,completed
ORD1614839,CUST167375,2024-09-17 00:00:00,Jumia,59665.23,1465.9,ussd,Flutterwave,Ilorin,shipped,7,completed
ORD6742282,CUST362944,2024-04-06 00:00:00,Slot,241361.24,2656.93,cash_on_delivery,Paga,Kaduna,shipped,3,completed
ORD2855708,CUST253220,2024-09-23 00:00:00,Konga,211936.92,1984.34,bank_transfer,Interswitch,Abeokuta,shipped,1,completed
ORD1589788,CUST670656,2024-04-02 00:00:00,Konga,231421.52,3179.17,debit_card,Paga,Warri,delivered,1,completed
ORD7859732,CUST300294,2024-02-22 00:00:00,Jumia,275454.37,4612.16,bank_transfer,Paga,Warri,shipped,7,cancelled
ORD9021236,CUST957854,2024-05-31 00:00:00,Slot,220701.44,3741.9,ussd,Interswitch,Calabar,pending,2,processing
ORD4270209,CUST518025,2024-10-26 00:00:00,Konga,318680.26,4965.4,cash_on_delivery,Paga,Ilorin,delivered,4,completed
ORD1851454,CUST700807,2024-03-01 00:00:00,Jumia,362025.58,1584.27,cash_on_delivery,Quickteller,Kano,delivered,1,completed
ORD1434646,CUST905706,2024-09-22 00:00:00,Konga,48865.21,2425.03,bank_transfer,Flutterwave,Aba,shipped,6,completed
ORD1671894,CUST280556,2024-01-22 00:00:00,Jiji,268813.21,1859.69,bank_transfer,Flutterwave,Onitsha,shipped,2,completed
ORD8863120,CUST225824,2024-06-29 00:00:00,Slot,256620.55,4838.0,bank_transfer,Remita,Kaduna,delivered,6,completed
ORD4708169,CUST444976,2024-08-25 00:00:00,Jumia,302068.19,4987.57,cash_on_delivery,Remita,Jos,shipped,7,completed
ORD3267168,CUST801891,2024-10-17 00:00:00,Jumia,243604.88,2824.71,bank_transfer,Remita,Onitsha,delivered,6,completed
ORD7545138,CUST129545,2024-10-22 00:00:00,Glovo,382918.52,1627.37,cash_on_delivery,Paystack,Aba,delivered,2,completed
ORD2826715,CUST343538,2024-09-06 00:00:00,Konga,132409.42,4698.85,cash_on_delivery,Quickteller,Ibadan,delivered,2,processing
ORD4045485,CUST652996,2024-06-17 00:00:00,PayPorte,178144.02,2875.94,bank_transfer,Remita,Ilorin,delivered,7,cancelled
ORD1839526,CUST676976,2024-07-25 00:00:00,PayPorte,143723.18,4958.58,cash_on_delivery,Paystack,Enugu,pending,1,completed
ORD7701481,CUST794115,2024-02-27 00:00:00,Jiji,74957.41,1089.06,cash_on_delivery,Flutterwave,Port Harcourt,delivered,1,completed
ORD6125195,CUST734590,2024-01-17 00:00:00,Jumia,494326.19,3675.85,cash_on_delivery,Paga,Kano,delivered,7,completed
ORD1137984,CUST423511,2024-03-22 00:00:00,Jumia,288586.69,4301.67,cash_on_delivery,Paystack,Kano,shipped,4,completed
ORD1879324,CUST507681,2024-06-13 00:00:00,Jumia,316732.45,1374.04,bank_transfer,Quickteller,Jos,delivered,6,completed
ORD5507922,CUST500786,2024-03-11 00:00:00,Konga,308715.79,2658.44,cash_on_delivery,Quickteller,Abeokuta,pending,7,completed
ORD8375061,CUST947245,2024-02-12 00:00:00,Jumia,46972.67,2909.68,debit_card,Flutterwave,Calabar,cancelled,1,completed
ORD2269135,CUST440497,2024-08-20 00:00:00,Konga,491793.3,4339.33,bank_transfer,Flutterwave,Warri,shipped,4,completed
ORD6185867,CUST488890,2024-05-16 00:00:00,Supermart,398609.13,2678.0,cash_on_delivery,Quickteller,Ilorin,delivered,2,completed
ORD1628523,CUST312513,2024-05-09 00:00:00,Konga,153565.02,2531.04,debit_card,Remita,Lagos,pending,3,completed
ORD1420081,CUST850485,2024-01-12 00:00:00,Jumia,5855.82,1723.68,cash_on_delivery,Interswitch,Port Harcourt,cancelled,7,completed
ORD3587722,CUST154830,2024-02-04 00:00:00,Jumia,135170.65,1288.67,credit_card,Flutterwave,Port Harcourt,delivered,5,processing
ORD1385971,CUST785312,2024-02-13 00:00:00,Chowdeck,60133.24,2941.33,cash_on_delivery,Interswitch,Abeokuta,delivered,1,completed
ORD9762913,CUST648930,2024-06-19 00:00:00,Glovo,223005.86,3638.54,debit_card,Paga,Kano,cancelled,2,completed
ORD7156678,CUST596418,2024-06-13 00:00:00,Jiji,92966.28,3469.02,bank_transfer,Flutterwave,Benin City,delivered,2,completed
ORD4684448,CUST639194,2024-05-21 00:00:00,Jumia,265280.46,1942.32,bank_transfer,Paystack,Enugu,delivered,6,completed
ORD4614778,CUST314842,2024-01-18 00:00:00,Slot,496152.8,1581.78,cash_on_delivery,Remita,Aba,delivered,2,completed
ORD1018756,CUST917925,2024-02-04 00:00:00,Jumia,129092.13,1159.32,credit_card,Paystack,Lagos,pending,6,completed
ORD1302812,CUST852398,2024-08-17 00:00:00,Jumia,110705.42,3074.92,cash_on_delivery,Paystack,Warri,shipped,2,cancelled
ORD4730631,CUST693740,2024-03-06 00:00:00,Jumia,215892.88,4610.37,cash_on_delivery,Flutterwave,Port Harcourt,delivered,6,completed
ORD4267072,CUST110684,2024-04-03 00:00:00,Konga,276977.49,1358.15,ussd,Paystack,Lagos,delivered,2,completed
ORD2170642,CUST773041,2024-03-23 00:00:00,Jiji,271497.7,3733.41,debit_card,Remita,Benin City,shipped,5,completed
ORD7893254,CUST202746,2024-07-14 00:00:00,Jumia,216775.3,2946.34,cash_on_delivery,Paystack,Lagos,delivered,3,completed
ORD4697068,CUST733414,2024-06-28 00:00:00,Jumia,208815.96,3784.59,cash_on_delivery,Interswitch,Ibadan,delivered,4,completed
ORD5223926,CUST338668,2024-08-26 00:00:00,Glovo,419591.19,3380.63,cash_on_delivery,Quickteller,Warri,delivered,5,completed
ORD4264648,CUST422314,2024-03-09 00:00:00,Jumia,439728.71,3873.77,bank_transfer,Remita,Lagos,delivered,7,completed
ORD2294199,CUST679601,2024-08-02 00:00:00,Jiji,230440.14,3638.51,debit_card,Interswitch,Warri,delivered,3,processing
ORD8449314,CUST456207,2024-01-13 00:00:00,Jiji,487569.1,4430.39,cash_on_delivery,Paga,Jos,delivered,3,completed
ORD5231428,CUST370667,2024-02-03 00:00:00,Slot,461365.57,4485.25,cash_on_delivery,Quickteller,Abeokuta,delivered,1,cancelled
ORD6302600,CUST220100,2024-07-21 00:00:00,Jumia,99734.06,4903.98,cash_on_delivery,Quickteller,Abeokuta,delivered,1,completed
ORD8546743,CUST739292,2024-08-27 00:00:00,Jumia,323652.56,1959.55,cash_on_delivery,Quickteller,Kaduna,shipped,4,completed
ORD2278441,CUST358848,2024-02-24 00:00:00,Konga,234349.48,2423.2,ussd,Quickteller,Warri,delivered,3,completed
ORD6132193,CUST480895,2024-08-04 00:00:00,Jumia,218205.68,1178.33,bank_transfer,Quickteller,Kaduna,delivered,5,completed
ORD8789013,CUST923583,2024-09-03 00:00:00,Jiji,373626.27,2620.24,bank_transfer,Remita,Benin City,delivered,2,completed
ORD5166940,CUST972254,2024-10-16 00:00:00,Jiji,309054.36,1171.85,bank_transfer,Paga,Lagos,delivered,2,completed
ORD2034638,CUST458836,2024-01-02 00:00:00,Jumia,362455.73,2167.38,cash_on_delivery,Paystack,Aba,delivered,4,completed
ORD6900533,CUST258876,2024-04-21 00:00:00,Jumia,434236.31,2151.17,cash_on_delivery,Paga,Abuja,delivered,3,processing
ORD2543563,CUST894345,2024-04-02 00:00:00,Jumia,393762.27,4871.36,cash_on_delivery,Interswitch,Kaduna,delivered,4,completed
ORD8749245,CUST427203,2024-07-06 00:00:00,Jumia,431487.18,3473.46,ussd,Remita,Abuja,delivered,4,completed
ORD4591435,CUST759351,2024-01-13 00:00:00,Konga,333868.92,3239.25,cash_on_delivery,Interswitch,Port Harcourt,delivered,1,completed
ORD1301037,CUST496408,2024-04-11 00:00:00,Konga,418597.67,2996.5,bank_transfer,Paystack,Jos,shipped,6,completed
ORD1214078,CUST935995,2024-09-26 00:00:00,Slot,468983.07,1551.62,cash_on_delivery,Paga,Lagos,pending,7,completed
ORD3511006,CUST609404,2024-01-15 00:00:00,Konga,141270.62,1721.5,bank_transfer,Flutterwave,Ibadan,delivered,7,completed
ORD8176674,CUST865792,2024-02-07 00:00:00,Konga,311536.06,4341.04,debit_card,Flutterwave,Warri,delivered,5,completed
ORD7459151,CUST346292,2024-08-18 00:00:00,Konga,386312.39,1535.55,bank_transfer,Remita,Lagos,cancelled,2,completed
ORD8297060,CUST669165,2024-04-25 00:00:00,Jiji,263886.89,4482.32,cash_on_delivery,Interswitch,Ibadan,delivered,7,completed
ORD5976242,CUST775861,2024-02-27 00:00:00,Slot,117651.1,3407.09,cash_on_delivery,Remita,Calabar,delivered,3,completed
ORD1937670,CUST856985,2024-04-27 00:00:00,Konga,8324.43,1923.71,mobile_money,Interswitch,Kaduna,delivered,5,completed
ORD3394685,CUST979118,2024-06-09 00:00:00,Jumia,492877.95,3741.3,cash_on_delivery,Quickteller,Ilorin,shipped,2,processing
ORD2078233,CUST349944,2024-06-20 00:00:00,Jumia,449038.37,2239.36,cash_on_delivery,Paystack,Jos,shipped,6,completed
ORD3451678,CUST749963,2024-08-25 00:00:00,Konga,31810.76,3619.21,bank_transfer,Flutterwave,Onitsha,cancelled,6,completed
ORD9250819,CUST343323,2024-05-31 00:00:00,Konga,388892.38,1026.55,cash_on_delivery,Quickteller,Kano,delivered,2,completed
ORD7172282,CUST596516,2024-07-19 00:00:00,Jumia,367696.74,3534.46,bank_transfer,Flutterwave,Onitsha,delivered,5,completed
ORD4744562,CUST440644,2024-08-08 00:00:00,Jiji,239792.35,1132.04,cash_on_delivery,Quickteller,Lagos,delivered,2,completed
ORD6289277,CUST515022,2024-03-22 00:00:00,Jumia,79222.71,4131.57,cash_on_delivery,Flutterwave,Port Harcourt,delivered,6,cancelled
ORD6586561,CUST290161,2024-08-16 00:00:00,Konga,188800.3,4559.17,cash_on_delivery,Flutterwave,Enugu,delivered,4,completed
ORD3364250,CUST913393,2024-03-25 00:00:00,Chowdeck,372226.97,4355.98,bank_transfer,Flutterwave,Ilorin,delivered,4,cancelled
ORD1091398,CUST799358,2024-02-24 00:00:00,Jiji,77835.19,1100.36,cash_on_delivery,Remita,Jos,delivered,2,completed
ORD3122908,CUST816783,2024-01-06 00:00:00,Spar Online,364935.3,4694.19,debit_card,Flutterwave,Port Harcourt,pending,3,completed
ORD8664765,CUST171645,2024-04-04 00:00:00,Jumia,218340.86,4591.49,ussd,Interswitch,Kano,delivered,2,completed
ORD1662961,CUST146835,2024-05-03 00:00:00,Shoprite Online,308033.6,4345.93,ussd,Interswitch,Benin City,delivered,7,completed
ORD1747613,CUST953685,2024-03-23 00:00:00,Jumia,173422.67,4204.97,bank_transfer,Interswitch,Benin City,delivered,4,completed
ORD2591283,CUST478770,2024-05-02 00:00:00,Jumia,233435.55,3951.86,cash_on_delivery,Paga,Aba,shipped,3,completed
ORD6851713,CUST704599,2024-03-02 00:00:00,Jumia,15936.43,1169.07,mobile_money,Paga,Ibadan,shipped,1,processing
ORD9110839,CUST457697,2024-05-24 00:00:00,Jiji,92154.59,3959.59,cash_on_delivery,Paga,Calabar,delivered,2,completed
ORD3016933,CUST160345,2024-05-29 00:00:00,Jumia,194074.28,2384.4,cash_on_delivery,Quickteller,Abeokuta,delivered,3,completed
ORD8614593,CUST614952,2024-04-10 00:00:00,Jumia,372345.08,4635.06,cash_on_delivery,Paga,Lagos,delivered,1,completed
ORD1295497,CUST472521,2024-07-06 00:00:00,Jumia,296473.35,3573.34,cash_on_delivery,Flutterwave,Calabar,cancelled,4,processing
ORD5739820,CUST644496,2024-09-22 00:00:00,PayPorte,478386.27,4769.64,ussd,Paga,Port Harcourt,delivered,4,completed
ORD8496116,CUST864605,2024-01-14 00:00:00,Jumia,313747.69,4223.84,cash_on_delivery,Interswitch,Abuja,delivered,1,completed
ORD9856824,CUST688890,2024-10-02 00:00:00,Chowdeck,359717.14,3191.7,cash_on_delivery,Paystack,Port Harcourt,delivered,6,processing
ORD5609223,CUST418344,2024-07-01 00:00:00,Konga,62683.04,2753.92,mobile_money,Paga,Kaduna,shipped,3,completed
ORD8938939,CUST834794,2024-04-10 00:00:00,Jiji,326794.74,3627.39,cash_on_delivery,Paga,Benin City,delivered,1,cancelled
ORD7550458,CUST848574,2024-02-25 00:00:00,Jumia,93896.71,3921.97,cash_on_delivery,Paga,Kano,delivered,6,completed
ORD1476782,CUST277025,2024-04-13 00:00:00,Konga,38362.56,1925.7,bank_transfer,Remita,Enugu,shipped,1,completed
ORD6079434,CUST366111,2024-04-20 00:00:00,Konga,331015.34,2685.95,cash_on_delivery,Flutterwave,Kaduna,delivered,5,completed
ORD9333925,CUST940978,2024-01-22 00:00:00,Jumia,143443.59,4722.06,bank_transfer,Paystack,Ibadan,delivered,5,completed
ORD8599995,CUST968107,2024-07-01 00:00:00,Jumia,49823.56,3997.83,ussd,Paystack,Benin City,pending,6,completed
ORD9715444,CUST879217,2024-03-29 00:00:00,Jumia,164022.15,4763.82,cash_on_delivery,Remita,Kaduna,shipped,6,completed
ORD6888329,CUST386470,2024-04-03 00:00:00,Konga,90018.81,3604.65,cash_on_delivery,Remita,Onitsha,delivered,6,completed
ORD2882010,CUST828809,2024-09-01 00:00:00,Jumia,295318.99,4946.7,bank_transfer,Paystack,Onitsha,cancelled,1,completed
ORD7236424,CUST712013,2024-08-27 00:00:00,Slot,169805.51,4913.6,cash_on_delivery,Quickteller,Aba,delivered,4,processing
ORD2856168,CUST132544,2024-10-26 00:00:00,Jiji,76493.89,4613.91,debit_card,Interswitch,Warri,shipped,2,completed
ORD4530610,CUST793568,2024-08-25 00:00:00,Jiji,321367.01,2030.18,bank_transfer,Quickteller,Benin City,shipped,4,completed
ORD6699095,CUST910531,2024-02-09 00:00:00,Jumia,69127.69,2008.59,cash_on_delivery,Paga,Abuja,shipped,6,completed
ORD9220880,CUST926999,2024-09-07 00:00:00,Shoprite Online,415902.59,2977.18,bank_transfer,Paga,Benin City,delivered,4,completed
ORD9275247,CUST125574,2024-04-18 00:00:00,Konga,171019.99,4270.4,cash_on_delivery,Paga,Warri,delivered,2,completed
ORD3517658,CUST754005,2024-01-26 00:00:00,Konga,22029.33,2109.6,bank_transfer,Remita,Ibadan,shipped,3,cancelled
ORD1358716,CUST271470,2024-03-19 00:00:00,Konga,276585.9,3303.77,mobile_money,Paystack,Ibadan,shipped,2,completed
ORD2251434,CUST406972,2024-08-15 00:00:00,Jiji,277553.74,4961.54,cash_on_delivery,Interswitch,Aba,delivered,5,completed
ORD5793492,CUST468288,2024-07-30 00:00:00,PayPorte,251403.78,3418.68,cash_on_delivery,Quickteller,Benin City,delivered,1,completed
ORD9974438,CUST157140,2024-10-09 00:00:00,Slot,378374.97,3283.29,cash_on_delivery,Flutterwave,Jos,delivered,5,completed
ORD8017306,CUST604454,2024-10-08 00:00:00,Jiji,318469.34,3149.98,debit_card,Remita,Abeokuta,shipped,1,completed
ORD3799252,CUST258946,2024-02-11 00:00:00,Jumia,416256.88,2969.35,debit_card,Remita,Kaduna,delivered,2,processing
ORD4705051,CUST311055,2024-09-23 00:00:00,Jumia,246042.67,1094.46,cash_on_delivery,Flutterwave,Jos,delivered,1,completed
ORD7278189,CUST843154,2024-04-02 00:00:00,Konga,491478.0,3473.15,cash_on_delivery,Interswitch,Warri,pending,7,completed
ORD1287251,CUST115785,2024-04-20 00:00:00,Jiji,16156.57,3437.25,cash_on_delivery,Flutterwave,Abuja,delivered,2,completed
ORD4170924,CUST717768,2024-09-22 00:00:00,Jumia,205275.29,2761.24,cash_on_delivery,Interswitch,Port Harcourt,delivered,2,completed
ORD1583360,CUST499659,2024-06-20 00:00:00,Jumia,496341.9,1827.91,debit_card,Remita,Aba,pending,5,completed
ORD4016352,CUST808704,2024-08-27 00:00:00,Jumia,128798.64,3241.1,bank_transfer,Flutterwave,Port Harcourt,shipped,5,completed
ORD1933231,CUST595467,2024-09-13 00:00:00,Slot,382285.25,3221.37,cash_on_delivery,Quickteller,Benin City,cancelled,6,completed
ORD3060093,CUST450008,2024-01-20 00:00:00,Jumia,298348.76,3127.75,cash_on_delivery,Paystack,Enugu,delivered,4,completed
ORD6530214,CUST680077,2024-02-18 00:00:00,Jiji,226488.66,1448.69,cash_on_delivery,Quickteller,Abeokuta,delivered,3,completed
ORD3683141,CUST121266,2024-03-17 00:00:00,Konga,74131.58,2115.9,cash_on_delivery,Flutterwave,Warri,shipped,5,processing
ORD6711925,CUST408255,2024-06-28 00:00:00,Jumia,438164.78,2659.14,debit_card,Paystack,Abeokuta,shipped,6,completed
ORD1504960,CUST938222,2024-04-30 00:00:00,Shoprite Online,326169.37,2359.47,cash_on_delivery,Interswitch,Ibadan,delivered,7,completed
ORD5597860,CUST122354,2024-01-16 00:00:00,Jumia,31596.52,4100.02,cash_on_delivery,Flutterwave,Warri,delivered,7,completed
ORD2439189,CUST388543,2024-09-11 00:00:00,Jumia,67784.19,3501.89,debit_card,Interswitch,Lagos,cancelled,6,completed
ORD5160961,CUST736076,2024-09-17 00:00:00,PayPorte,65692.24,4792.82,cash_on_delivery,Interswitch,Abeokuta,delivered,4,completed
ORD9286306,CUST958892,2024-09-16 00:00:00,Jumia,389893.73,3002.55,debit_card,Paga,Jos,delivered,1,completed
ORD7048237,CUST800952,2024-03-15 00:00:00,Jiji,467037.79,1802.59,bank_transfer,Paystack,Aba,shipped,7,completed
ORD7374443,CUST433257,2024-08-17 00:00:00,Supermart,5554.23,2494.73,debit_card,Flutterwave,Jos,shipped,4,completed
ORD2556691,CUST760460,2024-09-15 00:00:00,Slot,117027.03,4274.75,bank_transfer,Flutterwave,Benin City,delivered,6,completed
ORD7783106,CUST535985,2024-02-07 00:00:00,Jumia,257778.45,3945.55,ussd,Quickteller,Kaduna,delivered,1,completed
ORD9220555,CUST982885,2024-02-01 00:00:00,Jiji,83140.03,1813.42,cash_on_delivery,Paystack,Jos,delivered,6,completed
ORD4284700,CUST161785,2024-04-28 00:00:00,Jumia,319092.57,4020.24,cash_on_delivery,Remita,Port Harcourt,shipped,2,completed
ORD6179266,CUST458843,2024-04-03 00:00:00,Jumia,202639.41,4981.75,cash_on_delivery,Paga,Jos,shipped,3,completed
ORD1775495,CUST804199,2024-06-16 00:00:00,Jiji,486839.79,3511.7,bank_transfer,Quickteller,Ilorin,delivered,7,completed
ORD8846757,CUST639370,2024-09-10 00:00:00,Jumia,197094.24,2877.99,debit_card,Remita,Ilorin,delivered,5,completed
ORD4777407,CUST916860,2024-03-02 00:00:00,Jumia,294506.66,1935.38,cash_on_delivery,Interswitch,Port Harcourt,pending,3,completed
ORD3204209,CUST208277,2024-09-01 00:00:00,Konga,395387.19,3930.76,debit_card,Flutterwave,Calabar,delivered,3,completed
ORD5507422,CUST494931,2024-04-27 00:00:00,Jiji,450617.74,3368.79,debit_card,Paystack,Kano,delivered,1,completed
ORD5530408,CUST423483,2024-10-24 00:00:00,Konga,146722.88,4951.11,cash_on_delivery,Flutterwave,Enugu,pending,5,completed
ORD6271746,CUST225270,2024-03-14 00:00:00,Supermart,393246.73,4146.83,cash_on_delivery,Quickteller,Lagos,delivered,7,completed
ORD9792121,CUST107952,2024-03-05 00:00:00,Konga,354615.25,1770.29,mobile_money,Interswitch,Kano,delivered,4,completed
ORD6875541,CUST433707,2024-03-16 00:00:00,Jumia,280312.53,3964.9,cash_on_delivery,Quickteller,Port Harcourt,delivered,4,completed
ORD8632673,CUST900338,2024-07-30 00:00:00,Jumia,87466.94,1455.01,cash_on_delivery,Flutterwave,Calabar,delivered,4,completed
ORD6911841,CUST138061,2024-02-08 00:00:00,Supermart,227653.46,2393.36,cash_on_delivery,Paga,Onitsha,delivered,1,completed
ORD7322748,CUST599156,2024-08-19 00:00:00,Jumia,389071.53,3005.96,debit_card,Paga,Lagos,delivered,5,completed
ORD3822759,CUST691409,2024-07-28 00:00:00,Jumia,441922.62,1096.91,debit_card,Quickteller,Warri,delivered,6,completed
ORD8815970,CUST156410,2024-06-07 00:00:00,Jumia,373574.24,3077.9,cash_on_delivery,Paystack,Onitsha,delivered,3,processing
ORD3687297,CUST917181,2024-07-12 00:00:00,Jumia,299978.67,3977.87,cash_on_delivery,Flutterwave,Abeokuta,shipped,4,processing
ORD2978322,CUST574272,2024-05-26 00:00:00,Jumia,193147.52,4694.93,debit_card,Remita,Ilorin,delivered,6,completed
